product_id,product_name,product_description,product_thumbnail,brand,standard_price,dimension,created_at,modified_at
2249,United Colors of Benetton Men's Casual Shirt,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.

Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.

Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/91-hYvuw-QL._AC_UL320_.jpg,United,403,144.4 x 41.29 x 42.38,2022-09-29 02:43:54,2023-02-11 10:07:33
2250,Aradhna Mens strechebel Printed Half Sleve Shirts,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.

Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71GrpnzC+xS._AC_UL320_.jpg,Aradhna,497,110.1 x 36.74 x 5.03,2022-02-17 21:39:31,2022-07-03 05:03:10
2251,Molimen Cotton Men's Casual Shirts for Men with Full Sleeve Shirt for Men,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/91sCbIKY-9L._AC_UL320_.jpg,Molimen,548,173.4 x 26.9 x 54.56,2019-08-30 09:20:01,2020-01-12 16:43:40
2252,Linen Club White Solid Casual Regular Fit Linen Shirt for Men,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51k6bxq2Q3L._AC_UL320_.jpg,Linen,666,118.6 x 46.44 x 66.23,2020-08-25 07:43:31,2021-01-07 15:07:10
2253,Molimen Cotton Lycra Men's Printed Casual Shirt for Men with Half Sleeve Shirt for Men,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.

Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.

Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51O06VsmA2L._AC_UL320_.jpg,Molimen,593,42.4 x 7.69 x 48.56,2017-07-31 09:57:43,2017-12-13 17:21:22
2254,Men's Slim Fit Casual Shirt,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.

Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.

Sed ante. Vivamus tortor. Duis mattis egestas metus.",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71qalb9kGTL._AC_UL320_.jpg,Men's,622,196.3 x 86.5 x 11.47,2020-08-19 23:31:29,2021-01-02 06:55:08
2255,Lee Men Shirt,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.

Fusce consequat. Nulla nisl. Nunc nisl.

Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71HtBw2wrFL._AC_UL320_.jpg,Lee,381,23.0 x 60.27 x 67.83,2017-01-17 00:36:10,2017-06-01 07:59:49
2256,Dennis Lingo Men's Cotton Striped Slim Fit Casual Shirt,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.

Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/612dXj+bsAL._AC_UL320_.jpg,Dennis,459,11.8 x 8.82 x 58.79,2019-01-10 21:04:44,2019-05-26 04:28:23
2257,Zombom Men's Cotton Solid Full Sleeve Short Kurta Shirt,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.

Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61u0srvNTYL._AC_UL320_.jpg,Zombom,282,166.1 x 44.56 x 50.21,2021-02-14 11:18:55,2021-06-29 18:42:34
2258,Tistabene Chevron Jaipuri Printed Cotton Full Sleeve Shirt,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.

Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.

In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71b2pOGsaRL._AC_UL320_.jpg,Tistabene,79,125.2 x 28.18 x 80.43,2018-09-27 19:52:25,2019-02-10 03:16:04
2259,Peter England Men's Slim Fit Shirt,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.

Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51Q5v-kiZ-L._AC_UL320_.jpg,Peter,564,40.4 x 19.96 x 16.36,2021-09-08 10:13:38,2022-01-21 17:37:17
2260,Simon Carter Men's Slim Polo Shirt,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51usfR6AHqL._AC_UL320_.jpg,Simon,338,80.3 x 76.84 x 50.62,2021-09-14 21:57:50,2022-01-28 05:21:29
2261,Pepe Jeans Men Casual Shirt,"Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.

Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.

Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61RxQKQTIzS._AC_UL320_.jpg,Pepe,371,44.7 x 63.5 x 4.24,2021-04-16 04:48:28,2021-08-29 12:12:07
2262,VASTRAMAY Men Cream Cotton Silk Only Kurta (VASMK001),"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.

Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71Glkr-Tg9L._AC_UL320_.jpg,VASTRAMAY,553,159.5 x 36.75 x 98.12,2020-05-12 02:13:03,2020-09-24 09:36:42
2263,Van Heusen Denim Labs Men's Slim Shirt (VXSFCSLPS57931_Navy 39),"Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.

In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/91DN2pm6h3L._AC_UL320_.jpg,Van,684,114.0 x 45.95 x 46.99,2021-12-14 06:40:50,2022-04-28 14:04:29
2264,U.S. POLO ASSN. Men Button Down Shirt,"In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.

Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.

Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71IbV-7e77L._AC_UL320_.jpg,U.S.,517,27.0 x 81.64 x 14.23,2021-05-09 19:04:40,2021-09-22 02:28:19
2265,TIMOERA Cotton Men's Casual Kurta for Men with Full Sleeve Shirt for Men,In congue. Etiam justo. Etiam pretium iaculis justo.,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61UdJwIUr7L._AC_UL320_.jpg,TIMOERA,467,197.7 x 20.01 x 58.04,2019-03-01 12:44:34,2019-07-14 20:08:13
2266,D Kumar Men's Regular Fit Casual Check Shirts Cotton Full Sleeves (Check Shirt for Men),"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.

Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71V6TsAvDAS._AC_UL320_.jpg,D,211,87.7 x 81.65 x 6.97,2018-01-09 02:46:46,2018-05-24 10:10:25
2267,Lee Mens Checked Blue Shirts (Slim),"Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.

Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71BAZGwLJ2L._AC_UL320_.jpg,Lee,105,109.8 x 78.63 x 92.3,2019-12-26 15:47:06,2020-05-09 23:10:45
2268,ACCOX Men's Half Sleeves Solid Plain Regular Fit Cotton Linen Formal Shirts(GCR138),Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/7113OKYXqaL._AC_UL320_.jpg,ACCOX,610,42.2 x 37.06 x 12.01,2019-01-30 10:54:17,2019-06-14 18:17:56
2269,blackberrys Slim Fit Casuale Shirt,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.

Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/91NxDy71aiL._AC_UL320_.jpg,blackberrys,164,139.3 x 14.62 x 36.76,2021-12-26 13:01:42,2022-05-10 20:25:21
2270,Good guy Men's Casual Digital Printed Half Sleeve Shirts,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.

Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/41mQ5YtdzfL._AC_UL320_.jpg,Good,397,146.0 x 17.67 x 24.8,2018-05-30 03:39:54,2018-10-12 11:03:33
2271,ACCOX Printed Cotton Full Long Sleeves Regular Fit Formal Shirt for Men(GCR219),In congue. Etiam justo. Etiam pretium iaculis justo.,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71wD9aimM0L._AC_UL320_.jpg,ACCOX,309,176.2 x 59.6 x 64.32,2017-06-08 04:45:50,2017-10-21 12:09:29
2272,"FAB UNIFORMS Security Guard Shirt (Blue, 44)","Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.

Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81TJyhgdzpL._AC_UL320_.jpg,FAB,641,79.3 x 56.55 x 74.39,2016-12-12 10:02:13,2017-04-26 17:25:52
2273,Lee Men's Fitted Shirt,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51+JMqg3ciL._AC_UL320_.jpg,Lee,542,54.1 x 82.52 x 46.53,2018-12-29 08:18:49,2019-05-13 15:42:28
2274,Pepe Solid Cotton Stretch Regular Fit Mens Casual Shirt,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.

In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51fui56I5qL._AC_UL320_.jpg,Pepe,82,147.7 x 4.37 x 42.62,2020-02-26 09:24:38,2020-07-10 16:48:17
2275,COLORWINGS Cotton Blend Half Sleeves Regular Fit Digital Printed Casual Shirt for Men (Ready),"Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.

Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.

Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61cybDyLbCL._AC_UL320_.jpg,COLORWINGS,687,110.6 x 39.32 x 87.37,2020-10-13 16:10:32,2021-02-25 23:34:11
2276,LAWMAN PG3 Men's Slim Shirt,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/91eCZyvu1FS._AC_UL320_.jpg,LAWMAN,328,89.5 x 56.11 x 24.46,2020-05-28 23:32:56,2020-10-11 06:56:35
2277,DHAMELIYA Enterprise Men's Lycra Halfsleeve Casual Classic Collar Funky Printed Shirt for Men,"Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.

Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51FNFmM459L._AC_UL320_.jpg,DHAMELIYA,659,1.2 x 88.33 x 22.06,2020-08-15 00:39:15,2020-12-28 08:02:54
2278,RAMRAJ COTTON Men's Full Sleeve Regular Shirt,"Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.

Sed ante. Vivamus tortor. Duis mattis egestas metus.",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61ezC4dj94L._AC_UL320_.jpg,RAMRAJ,364,153.0 x 6.05 x 76.82,2017-05-18 04:22:27,2017-09-30 11:46:06
2279,RiMIT Cotton Black and White Checked Shirts for Men,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.

Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/518CSmZs+YL._AC_UL320_.jpg,RiMIT,588,101.4 x 69.18 x 81.84,2020-10-12 10:28:13,2021-02-24 17:51:52
2280,Men's Digital Printed Rayon Shirt TBC 1031,"Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.

Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.

Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61Xc0TBFGoL._AC_UL320_.jpg,Men's,685,153.2 x 69.17 x 5.92,2019-04-11 10:58:48,2019-08-24 18:22:27
2281,Lymio Casual Shirt for Men|| Shirt for Men|| Men Stylish Shirt || Men Printed Shirt (Pan),"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81q4uTbwsVL._AC_UL320_.jpg,Lymio,105,41.0 x 9.41 x 33.03,2017-07-21 09:34:51,2017-12-03 16:58:30
2282,Van Heusen Denim Labs Men's Slim Shirt (VXSFCSLBR09247_White 40),"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.

Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.

Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/91e+IRCcsAL._AC_UL320_.jpg,Van,290,176.6 x 13.67 x 33.84,2018-06-06 14:35:19,2018-10-19 21:58:58
2283,blackberrys Regular Fit Urban Shirt Blue,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.

Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.

Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51-s4nAZDzL._AC_UL320_.jpg,blackberrys,161,50.1 x 45.07 x 49.16,2019-07-02 15:34:47,2019-11-14 22:58:26
2284,RIVER Men's Regular Fit Shirt,"Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.

Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.

Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71H6-LYpWgL._AC_UL320_.jpg,RIVER,167,169.1 x 1.78 x 15.69,2020-08-25 04:39:03,2021-01-07 12:02:42
2285,Jack & Jones Printed Cotton Regular Fit Mens Casual Shirt (S22JJ106872801-P),"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",https://m.media-amazon.com/images/I/61L4KtFEsPL._AC_UL320_.jpg,Jack,392,121.2 x 92.23 x 64.23,2017-02-18 14:31:52,2017-07-03 21:55:31
2286,UPPOSE Regular Fit Windowpane Checks Men's Formal Shirt,Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.,https://m.media-amazon.com/images/I/A1cR0WIVsLL._AC_UL320_.jpg,UPPOSE,527,161.7 x 19.16 x 52.01,2020-05-11 13:15:11,2020-09-23 20:38:50
2287,"Instafab Plus Men's Button Up Regular Fit Shirt for Casual Wear | Modern Clothing Shirt Crafted with Regular Sleeve, Comfo...","Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.

Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.",https://m.media-amazon.com/images/I/71aajh9XDoL._AC_UL320_.jpg,Instafab,492,189.2 x 79.73 x 15.1,2017-06-21 20:43:07,2017-11-04 04:06:46
2288,IndoPrimo Men's Regular Fit Cotton Casual Checks Shirt,"Phasellus in felis. Donec semper sapien a libero. Nam dui.

Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.

Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.",https://m.media-amazon.com/images/I/71h4taJZxIL._AC_UL320_.jpg,IndoPrimo,186,195.6 x 36.09 x 28.14,2018-05-01 23:11:27,2018-09-14 06:35:06
2289,DHRUVI TRENDZ Shirt for Men || Rayon Casual Shirt for Men || Tropical Leaf Printed Shirt for Men || Men Stylish Shirt with...,Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.,https://m.media-amazon.com/images/I/61vxe6yBqDL._AC_UL320_.jpg,DHRUVI,437,154.9 x 80.59 x 49.95,2020-08-18 08:01:57,2020-12-31 15:25:36
